sample	donor	flow_date	mean1	mean2	sigmasq1	sigmasq2	channel	purity
nukw_281015	nukw	2015-10-28	1.47798292682172	2.39989536986518	0.091128010934339	0.0410473678677166	Pacific.Blue.A	0.9582057766538
oapg_270715	oapg	2015-07-27	1.18183292331429	2.42129797038435	0.0948318525010936	0.0575189653473146	APC.A	0.964390772565413
oapg_270715	oapg	2015-07-27	1.25796664872898	2.94597202665135	0.0809663895768799	0.182782814753192	PE.A	0.968106518036848
oapg_270715	oapg	2015-07-27	1.45266873199279	2.47615791187724	0.112772885631078	0.0424482714286256	Pacific.Blue.A	0.957114104350519
oarz_111114	oarz	2014-11-11	0.87407206705835	2.20910746511416	0.0534696614231344	0.0421700513973214	APC.A	0.991075347476225
oarz_111114	oarz	2014-11-11	1.20056656760106	2.16774755217489	0.0647454735355925	0.291259182549225	PE.A	0.998829553767374
oarz_111114	oarz	2014-11-11	1.24941634662141	2.37919600989204	0.0709124816246943	0.0274330861740191	Pacific.Blue.A	0.990197512801756
oefg_280415	oefg	2015-04-28	1.08354712007222	2.36457245158545	0.067779708017	0.0507089488466368	APC.A	0.977913472781603
oefg_280415	oefg	2015-04-28	1.34198952057954	2.20210411238131	0.0680497101616491	0.133579651974841	PE.A	0.981811095231909
oefg_280415	oefg	2015-04-28	1.49238130693683	2.15700802348652	0.107851366138461	0.0334184759705499	Pacific.Blue.A	0.957645836040016
oeoo_190914	oeoo	2014-09-19	1.04721603722346	2.21061610851511	0.0642352992726942	0.0714901191385254	APC.A	0.993767043241138
oeoo_190914	oeoo	2014-09-19	1.28154090004776	2.2215537136733	0.0579596019196505	0.163901978460571	PE.A	0.994935722633424
oeoo_190914	oeoo	2014-09-19	1.30172260818401	2.09724958644251	0.0719717126646019	0.0663784516502425	Pacific.Blue.A	0.990910271393326
oevr_161015	oevr	2015-10-16	1.5900958902915	2.84557913257483	0.200249101024607	0.0563211019543771	APC.A	0.925672310756972
oevr_161015	oevr	2015-10-16	1.43195454176394	3.02158308466717	0.159751577483125	0.186251641344825	PE.A	0.940986055776892
